[2023-05-22 04:44:58.722 PM] : 	ToServer/AAAAAA - LOG,6,1684737898,test,1035,
[2023-05-22 04:44:58.949 PM] : 	ToServer/EEEEE - LOG,1,1684737898,test,4855,
[2023-05-22 04:44:58.958 PM] : 	{"id":1825862,"dateTimeUTC":"2023-05-22T06:44:58.725Z","timestampUTC":1684737898,"deviceId":"BBBBBB","taskId":2,"logType":"test","logValue":7278,"logNote":""}
[2023-05-22 04:44:59.010 PM] : 	ToServer/AAAAAA - LOG,9,1684737899,test,8409,
[2023-05-22 04:44:59.011 PM] : 	ToServer/BBBBBB - LOG,6,1684737899,test,4330,
[2023-05-22 04:44:59.011 PM] : 	ToServer/CCCCC - LOG,0,1684737899,test,3189,
[2023-05-22 04:44:59.011 PM] : 	ToServer/DDDDD - LOG,6,1684737899,test,3096,
[2023-05-22 04:44:59.012 PM] : 	ToServer/EEEEE - LOG,8,1684737899,test,5593,
[2023-05-22 04:44:59.020 PM] : 	{"id":1825864,"dateTimeUTC":"2023-05-22T06:44:58.898Z","timestampUTC":1684737898,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":2257,"logNote":""}
[2023-05-22 04:44:59.036 PM] : 	{"id":1825863,"dateTimeUTC":"2023-05-22T06:44:58.835Z","timestampUTC":1684737898,"deviceId":"EEEEE","taskId":1,"logType":"test","logValue":5330,"logNote":""}
[2023-05-22 04:44:59.037 PM] : 	{"id":1825867,"dateTimeUTC":"2023-05-22T06:44:58.772Z","timestampUTC":1684737898,"deviceId":"BBBBBB","taskId":3,"logType":"test","logValue":3878,"logNote":""}
[2023-05-22 04:44:59.040 PM] : 	{"id":1825866,"dateTimeUTC":"2023-05-22T06:44:58.773Z","timestampUTC":1684737898,"deviceId":"DDDDD","taskId":1,"logType":"test","logValue":6726,"logNote":""}
[2023-05-22 04:44:59.041 PM] : 	{"id":1825869,"dateTimeUTC":"2023-05-22T06:44:58.725Z","timestampUTC":1684737898,"deviceId":"CCCCC","taskId":8,"logType":"test","logValue":5890,"logNote":""}
[2023-05-22 04:44:59.041 PM] : 	{"id":1825865,"dateTimeUTC":"2023-05-22T06:44:58.772Z","timestampUTC":1684737898,"deviceId":"CCCCC","taskId":5,"logType":"test","logValue":3455,"logNote":""}
[2023-05-22 04:44:59.042 PM] : 	{"id":1825868,"dateTimeUTC":"2023-05-22T06:44:58.773Z","timestampUTC":1684737898,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":9810,"logNote":""}
[2023-05-22 04:44:59.042 PM] : 	{"id":1825870,"dateTimeUTC":"2023-05-22T06:44:58.726Z","timestampUTC":1684737898,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":7198,"logNote":""}
[2023-05-22 04:44:59.042 PM] : 	{"id":1825872,"dateTimeUTC":"2023-05-22T06:44:58.726Z","timestampUTC":1684737898,"deviceId":"DDDDD","taskId":6,"logType":"test","logValue":134,"logNote":""}
[2023-05-22 04:44:59.042 PM] : 	{"id":1825871,"dateTimeUTC":"2023-05-22T06:44:58.834Z","timestampUTC":1684737898,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":6826,"logNote":""}
[2023-05-22 04:44:59.046 PM] : 	{"id":1825874,"dateTimeUTC":"2023-05-22T06:44:58.834Z","timestampUTC":1684737898,"deviceId":"BBBBBB","taskId":7,"logType":"test","logValue":9752,"logNote":""}
[2023-05-22 04:44:59.046 PM] : 	{"id":1825875,"dateTimeUTC":"2023-05-22T06:44:58.723Z","timestampUTC":1684737898,"deviceId":"AAAAAA","taskId":6,"logType":"test","logValue":1035,"logNote":""}
[2023-05-22 04:44:59.046 PM] : 	{"id":1825873,"dateTimeUTC":"2023-05-22T06:44:58.771Z","timestampUTC":1684737898,"deviceId":"AAAAAA","taskId":2,"logType":"test","logValue":7887,"logNote":""}
[2023-05-22 04:44:59.062 PM] : 	ToServer/AAAAAA - LOG,4,1684737899,test,5282,
[2023-05-22 04:44:59.063 PM] : 	ToServer/BBBBBB - LOG,8,1684737899,test,6053,
[2023-05-22 04:44:59.063 PM] : 	ToServer/CCCCC - LOG,5,1684737899,test,1299,
[2023-05-22 04:44:59.063 PM] : 	ToServer/DDDDD - LOG,2,1684737899,test,6982,
[2023-05-22 04:44:59.063 PM] : 	ToServer/EEEEE - LOG,9,1684737899,test,3024,
[2023-05-22 04:44:59.083 PM] : 	{"id":1825876,"dateTimeUTC":"2023-05-22T06:44:58.899Z","timestampUTC":1684737898,"deviceId":"BBBBBB","taskId":7,"logType":"test","logValue":3631,"logNote":""}
[2023-05-22 04:44:59.098 PM] : 	{"id":1825877,"dateTimeUTC":"2023-05-22T06:44:58.899Z","timestampUTC":1684737898,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":1497,"logNote":""}
[2023-05-22 04:44:59.100 PM] : 	{"id":1825878,"dateTimeUTC":"2023-05-22T06:44:58.899Z","timestampUTC":1684737898,"deviceId":"DDDDD","taskId":5,"logType":"test","logValue":2249,"logNote":""}
[2023-05-22 04:44:59.102 PM] : 	{"id":1825879,"dateTimeUTC":"2023-05-22T06:44:58.899Z","timestampUTC":1684737898,"deviceId":"EEEEE","taskId":3,"logType":"test","logValue":4940,"logNote":""}
[2023-05-22 04:44:59.107 PM] : 	{"id":1825882,"dateTimeUTC":"2023-05-22T06:44:58.949Z","timestampUTC":1684737898,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":6564,"logNote":""}
[2023-05-22 04:44:59.107 PM] : 	{"id":1825885,"dateTimeUTC":"2023-05-22T06:44:58.949Z","timestampUTC":1684737898,"deviceId":"EEEEE","taskId":1,"logType":"test","logValue":4855,"logNote":""}
[2023-05-22 04:44:59.107 PM] : 	{"id":1825883,"dateTimeUTC":"2023-05-22T06:44:58.949Z","timestampUTC":1684737898,"deviceId":"DDDDD","taskId":5,"logType":"test","logValue":2452,"logNote":""}
[2023-05-22 04:44:59.107 PM] : 	{"id":1825881,"dateTimeUTC":"2023-05-22T06:44:58.948Z","timestampUTC":1684737898,"deviceId":"BBBBBB","taskId":8,"logType":"test","logValue":5291,"logNote":""}
[2023-05-22 04:44:59.108 PM] : 	{"id":1825884,"dateTimeUTC":"2023-05-22T06:44:59.011Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":8409,"logNote":""}
[2023-05-22 04:44:59.108 PM] : 	{"id":1825886,"dateTimeUTC":"2023-05-22T06:44:59.011Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":6,"logType":"test","logValue":4330,"logNote":""}
[2023-05-22 04:44:59.108 PM] : 	{"id":1825880,"dateTimeUTC":"2023-05-22T06:44:58.948Z","timestampUTC":1684737898,"deviceId":"AAAAAA","taskId":2,"logType":"test","logValue":1678,"logNote":""}
[2023-05-22 04:44:59.109 PM] : 	{"id":1825887,"dateTimeUTC":"2023-05-22T06:44:59.012Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":6,"logType":"test","logValue":3096,"logNote":""}
[2023-05-22 04:44:59.109 PM] : 	{"id":1825888,"dateTimeUTC":"2023-05-22T06:44:59.012Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":5593,"logNote":""}
[2023-05-22 04:44:59.126 PM] : 	ToServer/AAAAAA - LOG,4,1684737899,test,2951,
[2023-05-22 04:44:59.127 PM] : 	ToServer/BBBBBB - LOG,1,1684737899,test,7044,
[2023-05-22 04:44:59.127 PM] : 	ToServer/CCCCC - LOG,5,1684737899,test,9524,
[2023-05-22 04:44:59.127 PM] : 	ToServer/DDDDD - LOG,3,1684737899,test,4265,
[2023-05-22 04:44:59.127 PM] : 	ToServer/EEEEE - LOG,7,1684737899,test,1995,
[2023-05-22 04:44:59.146 PM] : 	{"id":1825889,"dateTimeUTC":"2023-05-22T06:44:59.062Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":5282,"logNote":""}
[2023-05-22 04:44:59.160 PM] : 	{"id":1825890,"dateTimeUTC":"2023-05-22T06:44:59.063Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":8,"logType":"test","logValue":6053,"logNote":""}
[2023-05-22 04:44:59.161 PM] : 	{"id":1825891,"dateTimeUTC":"2023-05-22T06:44:59.063Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":5,"logType":"test","logValue":1299,"logNote":""}
[2023-05-22 04:44:59.164 PM] : 	{"id":1825892,"dateTimeUTC":"2023-05-22T06:44:59.063Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":2,"logType":"test","logValue":6982,"logNote":""}
[2023-05-22 04:44:59.169 PM] : 	{"id":1825893,"dateTimeUTC":"2023-05-22T06:44:59.064Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":9,"logType":"test","logValue":3024,"logNote":""}
[2023-05-22 04:44:59.189 PM] : 	ToServer/AAAAAA - LOG,9,1684737899,test,9691,
[2023-05-22 04:44:59.190 PM] : 	ToServer/BBBBBB - LOG,2,1684737899,test,5741,
[2023-05-22 04:44:59.190 PM] : 	ToServer/CCCCC - LOG,8,1684737899,test,756,
[2023-05-22 04:44:59.191 PM] : 	ToServer/DDDDD - LOG,7,1684737899,test,3084,
[2023-05-22 04:44:59.191 PM] : 	ToServer/EEEEE - LOG,9,1684737899,test,7602,
[2023-05-22 04:44:59.193 PM] : 	{"id":1825895,"dateTimeUTC":"2023-05-22T06:44:59.127Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":5,"logType":"test","logValue":9524,"logNote":""}
[2023-05-22 04:44:59.193 PM] : 	{"id":1825896,"dateTimeUTC":"2023-05-22T06:44:59.127Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":3,"logType":"test","logValue":4265,"logNote":""}
[2023-05-22 04:44:59.194 PM] : 	{"id":1825897,"dateTimeUTC":"2023-05-22T06:44:59.127Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":1995,"logNote":""}
[2023-05-22 04:44:59.194 PM] : 	{"id":1825894,"dateTimeUTC":"2023-05-22T06:44:59.126Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":2951,"logNote":""}
[2023-05-22 04:44:59.194 PM] : 	{"id":1825898,"dateTimeUTC":"2023-05-22T06:44:59.127Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":1,"logType":"test","logValue":7044,"logNote":""}
[2023-05-22 04:44:59.252 PM] : 	ToServer/AAAAAA - LOG,4,1684737899,test,2771,
[2023-05-22 04:44:59.253 PM] : 	ToServer/BBBBBB - LOG,0,1684737899,test,8031,
[2023-05-22 04:44:59.253 PM] : 	ToServer/CCCCC - LOG,8,1684737899,test,3480,
[2023-05-22 04:44:59.253 PM] : 	ToServer/DDDDD - LOG,3,1684737899,test,7720,
[2023-05-22 04:44:59.254 PM] : 	ToServer/EEEEE - LOG,6,1684737899,test,9140,
[2023-05-22 04:44:59.254 PM] : 	{"id":1825899,"dateTimeUTC":"2023-05-22T06:44:59.190Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":2,"logType":"test","logValue":5741,"logNote":""}
[2023-05-22 04:44:59.254 PM] : 	{"id":1825902,"dateTimeUTC":"2023-05-22T06:44:59.191Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":9,"logType":"test","logValue":7602,"logNote":""}
[2023-05-22 04:44:59.255 PM] : 	{"id":1825900,"dateTimeUTC":"2023-05-22T06:44:59.190Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":8,"logType":"test","logValue":756,"logNote":""}
[2023-05-22 04:44:59.255 PM] : 	{"id":1825901,"dateTimeUTC":"2023-05-22T06:44:59.190Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":9691,"logNote":""}
[2023-05-22 04:44:59.256 PM] : 	{"id":1825903,"dateTimeUTC":"2023-05-22T06:44:59.191Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":3084,"logNote":""}
[2023-05-22 04:44:59.315 PM] : 	ToServer/AAAAAA - LOG,4,1684737899,test,6336,
[2023-05-22 04:44:59.316 PM] : 	ToServer/BBBBBB - LOG,2,1684737899,test,8565,
[2023-05-22 04:44:59.316 PM] : 	ToServer/CCCCC - LOG,0,1684737899,test,7143,
[2023-05-22 04:44:59.316 PM] : 	ToServer/DDDDD - LOG,4,1684737899,test,6365,
[2023-05-22 04:44:59.316 PM] : 	ToServer/EEEEE - LOG,5,1684737899,test,8846,
[2023-05-22 04:44:59.317 PM] : 	{"id":1825906,"dateTimeUTC":"2023-05-22T06:44:59.253Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":8,"logType":"test","logValue":3480,"logNote":""}
[2023-05-22 04:44:59.323 PM] : 	{"id":1825907,"dateTimeUTC":"2023-05-22T06:44:59.254Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":6,"logType":"test","logValue":9140,"logNote":""}
[2023-05-22 04:44:59.324 PM] : 	{"id":1825904,"dateTimeUTC":"2023-05-22T06:44:59.253Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":2771,"logNote":""}
[2023-05-22 04:44:59.324 PM] : 	{"id":1825905,"dateTimeUTC":"2023-05-22T06:44:59.253Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":3,"logType":"test","logValue":7720,"logNote":""}
[2023-05-22 04:44:59.379 PM] : 	{"id":1825908,"dateTimeUTC":"2023-05-22T06:44:59.315Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":4,"logType":"test","logValue":6336,"logNote":""}
[2023-05-22 04:44:59.380 PM] : 	ToServer/AAAAAA - LOG,5,1684737899,test,9512,
[2023-05-22 04:44:59.380 PM] : 	ToServer/BBBBBB - LOG,0,1684737899,test,5683,
[2023-05-22 04:44:59.380 PM] : 	ToServer/CCCCC - LOG,5,1684737899,test,3243,
[2023-05-22 04:44:59.380 PM] : 	ToServer/DDDDD - LOG,3,1684737899,test,2645,
[2023-05-22 04:44:59.381 PM] : 	ToServer/EEEEE - LOG,7,1684737899,test,7550,
[2023-05-22 04:44:59.381 PM] : 	{"id":1825910,"dateTimeUTC":"2023-05-22T06:44:59.316Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":2,"logType":"test","logValue":8565,"logNote":""}
[2023-05-22 04:44:59.382 PM] : 	{"id":1825911,"dateTimeUTC":"2023-05-22T06:44:59.316Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":4,"logType":"test","logValue":6365,"logNote":""}
[2023-05-22 04:44:59.382 PM] : 	{"id":1825909,"dateTimeUTC":"2023-05-22T06:44:59.316Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":5,"logType":"test","logValue":8846,"logNote":""}
[2023-05-22 04:44:59.445 PM] : 	{"id":1825914,"dateTimeUTC":"2023-05-22T06:44:59.380Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":5,"logType":"test","logValue":3243,"logNote":""}
[2023-05-22 04:44:59.446 PM] : 	ToServer/AAAAAA - LOG,8,1684737899,test,9256,
[2023-05-22 04:44:59.446 PM] : 	ToServer/BBBBBB - LOG,1,1684737899,test,1758,
[2023-05-22 04:44:59.446 PM] : 	ToServer/CCCCC - LOG,2,1684737899,test,5069,
[2023-05-22 04:44:59.446 PM] : 	ToServer/DDDDD - LOG,7,1684737899,test,9402,
[2023-05-22 04:44:59.447 PM] : 	ToServer/EEEEE - LOG,2,1684737899,test,8946,
[2023-05-22 04:44:59.447 PM] : 	{"id":1825913,"dateTimeUTC":"2023-05-22T06:44:59.380Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":9512,"logNote":""}
[2023-05-22 04:44:59.448 PM] : 	{"id":1825915,"dateTimeUTC":"2023-05-22T06:44:59.381Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":3,"logType":"test","logValue":2645,"logNote":""}
[2023-05-22 04:44:59.448 PM] : 	{"id":1825912,"dateTimeUTC":"2023-05-22T06:44:59.381Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":7,"logType":"test","logValue":7550,"logNote":""}
[2023-05-22 04:44:59.496 PM] : 	ToServer/AAAAAA - LOG,1,1684737899,test,2257,
[2023-05-22 04:44:59.497 PM] : 	ToServer/BBBBBB - LOG,4,1684737899,test,5736,
[2023-05-22 04:44:59.497 PM] : 	ToServer/CCCCC - LOG,0,1684737899,test,9502,
[2023-05-22 04:44:59.498 PM] : 	ToServer/DDDDD - LOG,1,1684737899,test,7403,
[2023-05-22 04:44:59.498 PM] : 	ToServer/EEEEE - LOG,3,1684737899,test,3362,
[2023-05-22 04:44:59.513 PM] : 	{"id":1825916,"dateTimeUTC":"2023-05-22T06:44:59.446Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":8,"logType":"test","logValue":9256,"logNote":""}
[2023-05-22 04:44:59.513 PM] : 	{"id":1825917,"dateTimeUTC":"2023-05-22T06:44:59.447Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":2,"logType":"test","logValue":8946,"logNote":""}
[2023-05-22 04:44:59.513 PM] : 	{"id":1825918,"dateTimeUTC":"2023-05-22T06:44:59.446Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":9402,"logNote":""}
[2023-05-22 04:44:59.515 PM] : 	{"id":1825920,"dateTimeUTC":"2023-05-22T06:44:59.446Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":1,"logType":"test","logValue":1758,"logNote":""}
[2023-05-22 04:44:59.515 PM] : 	{"id":1825919,"dateTimeUTC":"2023-05-22T06:44:59.446Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":2,"logType":"test","logValue":5069,"logNote":""}
[2023-05-22 04:44:59.547 PM] : 	ToServer/AAAAAA - LOG,5,1684737899,test,9191,
[2023-05-22 04:44:59.548 PM] : 	ToServer/BBBBBB - LOG,7,1684737899,test,488,
[2023-05-22 04:44:59.548 PM] : 	ToServer/CCCCC - LOG,8,1684737899,test,6288,
[2023-05-22 04:44:59.548 PM] : 	ToServer/DDDDD - LOG,7,1684737899,test,4072,
[2023-05-22 04:44:59.548 PM] : 	ToServer/EEEEE - LOG,8,1684737899,test,919,
[2023-05-22 04:44:59.562 PM] : 	{"id":1825922,"dateTimeUTC":"2023-05-22T06:44:59.498Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":3,"logType":"test","logValue":3362,"logNote":""}
[2023-05-22 04:44:59.562 PM] : 	{"id":1825921,"dateTimeUTC":"2023-05-22T06:44:59.496Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":1,"logType":"test","logValue":2257,"logNote":""}
[2023-05-22 04:44:59.562 PM] : 	{"id":1825923,"dateTimeUTC":"2023-05-22T06:44:59.497Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":4,"logType":"test","logValue":5736,"logNote":""}
[2023-05-22 04:44:59.562 PM] : 	{"id":1825924,"dateTimeUTC":"2023-05-22T06:44:59.498Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":1,"logType":"test","logValue":7403,"logNote":""}
[2023-05-22 04:44:59.611 PM] : 	ToServer/AAAAAA - LOG,2,1684737899,test,8169,
[2023-05-22 04:44:59.611 PM] : 	ToServer/BBBBBB - LOG,9,1684737899,test,7110,
[2023-05-22 04:44:59.611 PM] : 	ToServer/CCCCC - LOG,3,1684737899,test,3024,
[2023-05-22 04:44:59.611 PM] : 	ToServer/DDDDD - LOG,5,1684737899,test,2800,
[2023-05-22 04:44:59.612 PM] : 	ToServer/EEEEE - LOG,3,1684737899,test,4192,
[2023-05-22 04:44:59.613 PM] : 	{"id":1825925,"dateTimeUTC":"2023-05-22T06:44:59.548Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":8,"logType":"test","logValue":6288,"logNote":""}
[2023-05-22 04:44:59.613 PM] : 	{"id":1825926,"dateTimeUTC":"2023-05-22T06:44:59.548Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":4072,"logNote":""}
[2023-05-22 04:44:59.614 PM] : 	{"id":1825927,"dateTimeUTC":"2023-05-22T06:44:59.547Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":5,"logType":"test","logValue":9191,"logNote":""}
[2023-05-22 04:44:59.614 PM] : 	{"id":1825929,"dateTimeUTC":"2023-05-22T06:44:59.548Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":7,"logType":"test","logValue":488,"logNote":""}
[2023-05-22 04:44:59.614 PM] : 	{"id":1825928,"dateTimeUTC":"2023-05-22T06:44:59.548Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":8,"logType":"test","logValue":919,"logNote":""}
[2023-05-22 04:44:59.674 PM] : 	ToServer/AAAAAA - LOG,9,1684737899,test,2746,
[2023-05-22 04:44:59.674 PM] : 	ToServer/BBBBBB - LOG,9,1684737899,test,8467,
[2023-05-22 04:44:59.674 PM] : 	ToServer/CCCCC - LOG,7,1684737899,test,1947,
[2023-05-22 04:44:59.675 PM] : 	ToServer/DDDDD - LOG,7,1684737899,test,337,
[2023-05-22 04:44:59.675 PM] : 	ToServer/EEEEE - LOG,5,1684737899,test,9339,
[2023-05-22 04:44:59.676 PM] : 	{"id":1825931,"dateTimeUTC":"2023-05-22T06:44:59.611Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":9,"logType":"test","logValue":7110,"logNote":""}
[2023-05-22 04:44:59.677 PM] : 	{"id":1825932,"dateTimeUTC":"2023-05-22T06:44:59.612Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":5,"logType":"test","logValue":2800,"logNote":""}
[2023-05-22 04:44:59.678 PM] : 	{"id":1825933,"dateTimeUTC":"2023-05-22T06:44:59.612Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":3,"logType":"test","logValue":4192,"logNote":""}
[2023-05-22 04:44:59.678 PM] : 	{"id":1825930,"dateTimeUTC":"2023-05-22T06:44:59.611Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":2,"logType":"test","logValue":8169,"logNote":""}
[2023-05-22 04:44:59.678 PM] : 	{"id":1825934,"dateTimeUTC":"2023-05-22T06:44:59.611Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":3,"logType":"test","logValue":3024,"logNote":""}
[2023-05-22 04:44:59.737 PM] : 	ToServer/AAAAAA - LOG,8,1684737899,test,3023,
[2023-05-22 04:44:59.738 PM] : 	ToServer/BBBBBB - LOG,8,1684737899,test,8328,
[2023-05-22 04:44:59.738 PM] : 	ToServer/CCCCC - LOG,6,1684737899,test,1911,
[2023-05-22 04:44:59.738 PM] : 	ToServer/DDDDD - LOG,7,1684737899,test,6471,
[2023-05-22 04:44:59.738 PM] : 	ToServer/EEEEE - LOG,3,1684737899,test,3294,
[2023-05-22 04:44:59.739 PM] : 	{"id":1825935,"dateTimeUTC":"2023-05-22T06:44:59.674Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":9,"logType":"test","logValue":2746,"logNote":""}
[2023-05-22 04:44:59.739 PM] : 	{"id":1825936,"dateTimeUTC":"2023-05-22T06:44:59.675Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":337,"logNote":""}
[2023-05-22 04:44:59.739 PM] : 	{"id":1825937,"dateTimeUTC":"2023-05-22T06:44:59.674Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":7,"logType":"test","logValue":1947,"logNote":""}
[2023-05-22 04:44:59.740 PM] : 	{"id":1825939,"dateTimeUTC":"2023-05-22T06:44:59.674Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":9,"logType":"test","logValue":8467,"logNote":""}
[2023-05-22 04:44:59.740 PM] : 	{"id":1825938,"dateTimeUTC":"2023-05-22T06:44:59.675Z","timestampUTC":1684737899,"deviceId":"EEEEE","taskId":5,"logType":"test","logValue":9339,"logNote":""}
[2023-05-22 04:44:59.800 PM] : 	ToServer/AAAAAA - LOG,5,1684737899,test,2385,
[2023-05-22 04:44:59.801 PM] : 	ToServer/BBBBBB - LOG,0,1684737899,test,4309,
[2023-05-22 04:44:59.801 PM] : 	ToServer/CCCCC - LOG,7,1684737899,test,6204,
[2023-05-22 04:44:59.801 PM] : 	ToServer/DDDDD - LOG,9,1684737899,test,7229,
[2023-05-22 04:44:59.801 PM] : 	ToServer/EEEEE - LOG,4,1684737899,test,822,
[2023-05-22 04:44:59.802 PM] : 	{"id":1825940,"dateTimeUTC":"2023-05-22T06:44:59.737Z","timestampUTC":1684737899,"deviceId":"AAAAAA","taskId":8,"logType":"test","logValue":3023,"logNote":""}
[2023-05-22 04:44:59.802 PM] : 	{"id":1825941,"dateTimeUTC":"2023-05-22T06:44:59.738Z","timestampUTC":1684737899,"deviceId":"BBBBBB","taskId":8,"logType":"test","logValue":8328,"logNote":""}
[2023-05-22 04:44:59.802 PM] : 	{"id":1825943,"dateTimeUTC":"2023-05-22T06:44:59.738Z","timestampUTC":1684737899,"deviceId":"DDDDD","taskId":7,"logType":"test","logValue":6471,"logNote":""}
[2023-05-22 04:44:59.803 PM] : 	{"id":1825942,"dateTimeUTC":"2023-05-22T06:44:59.738Z","timestampUTC":1684737899,"deviceId":"CCCCC","taskId":6,"logType":"test","logValue":1911,"logNote":""}
